ITEM: TIMESTEP
57.7709381337984
ITEM: NUMBER OF ATOMS
1463
ITEM: BOX BOUNDS
1.0317460317460316 110.39682539682539
1.0317460317460316 87.28571428571428
2.5 48.0
ITEM: ATOMS id x y z
1	89.118	37.510	30.061
2	67.612	36.689	30.535
3	92.362	31.860	32.146
4	74.287	26.894	32.583
5	52.347	17.124	32.664
6	38.998	14.289	29.632
7	58.070	13.473	33.341
9	18.878	79.750	35.800
10	70.343	82.481	30.983
11	93.156	79.832	29.470
12	98.433	76.056	33.987
13	59.749	59.768	32.117
14	26.828	55.274	32.392
16	2.542	39.071	32.917
17	70.968	37.587	24.429
18	109.573	36.847	32.426
20	76.331	36.557	35.861
21	47.552	39.137	29.032
23	86.889	53.733	33.524
24	25.677	71.458	29.951
25	52.407	60.249	30.957
26	82.838	57.333	36.568
27	13.771	47.366	32.955
28	61.682	45.574	32.234
29	107.650	39.849	36.181
30	70.859	31.185	30.868
31	10.857	30.239	35.950
32	19.955	15.699	33.554
33	44.163	18.084	34.052
34	11.065	1.490	33.755
37	104.169	81.329	30.044
38	32.395	84.191	32.883
39	42.404	82.802	35.130
41	38.159	60.132	33.083
42	41.265	53.785	35.490
43	64.855	57.445	31.799
44	25.945	4.264	32.521
45	97.187	13.970	35.064
46	80.461	3.113	28.487
47	62.517	77.227	30.659
48	74.339	79.974	32.650
50	31.751	74.382	27.226
52	34.880	72.573	33.256
53	64.725	68.697	26.023
54	95.429	70.204	28.646
56	29.060	60.130	26.046
58	17.139	56.073	28.048
59	54.670	44.180	27.954
60	41.015	35.135	26.731
61	49.106	28.442	30.415
63	90.916	18.831	31.419
64	37.229	24.449	30.157
65	12.925	15.063	30.759
66	63.508	18.112	23.872
67	6.193	82.976	28.278
68	73.092	50.877	29.501
69	54.937	75.894	33.909
70	83.266	38.773	29.963
71	66.970	41.599	26.728
72	11.096	75.080	30.395
73	109.700	73.074	31.473
74	44.894	60.462	29.401
75	99.470	30.488	29.984
76	78.703	22.000	35.493
77	50.500	12.097	31.819
78	11.964	11.436	26.877
79	29.550	9.278	27.956
80	54.787	7.977	26.334
81	42.453	41.212	29.501
82	79.599	8.675	32.161
83	101.624	9.765	36.251
84	93.441	4.210	27.560
85	64.712	3.536	27.788
88	106.897	69.755	26.894
89	100.970	67.783	29.965
90	68.055	63.578	30.563
91	15.913	51.034	29.306
92	73.414	10.162	32.428
93	74.981	5.758	28.833
94	28.068	10.424	33.450
95	80.328	13.756	34.112
96	47.921	24.322	36.509
97	88.327	23.827	34.059
98	70.040	20.202	34.683
99	66.029	24.031	33.816
100	95.204	19.891	38.041
101	76.334	16.245	38.083
102	34.244	13.740	35.456
103	14.251	10.558	34.792
104	93.603	7.429	40.084
105	105.449	32.667	34.484
106	15.743	5.297	36.421
108	13.997	84.126	32.014
109	78.719	75.517	35.516
110	62.329	71.165	32.355
111	17.417	74.336	31.025
112	37.138	67.617	32.557
113	13.286	54.451	34.913
115	85.907	47.425	34.068
116	65.623	8.043	36.149
117	25.657	45.387	36.141
118	78.343	31.938	31.489
119	95.616	37.042	34.719
120	91.354	45.562	33.465
121	10.672	36.026	32.529
122	54.858	27.460	35.480
123	84.012	32.878	35.568
124	28.520	26.307	35.952
125	34.338	26.459	39.606
126	14.074	13.287	39.916
127	44.049	4.660	33.456
129	48.078	34.771	35.531
131	87.243	76.256	37.241
132	69.678	72.772	33.471
133	40.438	71.305	35.016
134	93.285	74.617	31.714
135	5.288	73.768	33.547
136	32.344	62.145	33.120
137	9.243	63.094	31.181
138	53.302	53.745	31.066
139	51.601	48.747	29.929
140	64.309	83.993	34.564
141	38.278	85.376	29.849
142	57.379	31.471	31.576
143	85.099	18.649	35.193
144	48.416	7.944	36.936
145	4.188	5.562	33.007
147	95.740	84.206	31.404
148	84.959	71.939	32.629
149	49.505	71.367	31.599
150	78.617	63.076	34.542
151	41.997	65.116	31.844
152	17.623	65.612	29.487
153	23.827	26.834	31.453
154	52.964	66.578	30.194
155	39.752	48.623	32.416
156	34.620	47.403	28.471
157	32.444	22.102	34.579
158	62.128	28.369	29.673
159	42.200	26.104	35.563
161	12.746	26.067	32.528
162	103.263	18.534	35.380
163	24.861	19.303	32.457
164	88.203	45.136	28.708
166	30.044	35.407	32.355
167	101.283	42.311	29.835
168	97.728	11.666	41.251
169	92.034	11.044	35.222
170	85.043	8.002	35.047
172	103.795	62.210	33.174
173	32.192	47.589	36.910
175	71.154	47.668	36.374
176	19.283	47.115	32.825
177	28.017	40.488	31.035
178	18.262	31.982	36.595
179	88.115	82.420	35.479
180	73.048	65.594	35.389
184	4.524	58.616	35.419
185	100.875	55.280	36.035
186	7.961	48.712	35.358
187	72.500	44.933	28.529
188	30.365	17.161	32.892
189	80.293	45.427	31.610
191	43.954	72.860	30.871
193	58.638	83.554	26.692
194	99.402	80.341	28.324
196	56.102	44.491	19.631
197	98.417	44.733	25.064
198	61.517	42.596	26.287
199	43.008	46.100	20.686
200	62.611	34.959	24.428
201	12.974	22.075	27.162
202	55.378	13.505	27.061
203	31.387	14.741	25.358
205	11.786	4.745	29.129
206	88.083	81.922	26.114
207	105.415	62.697	25.540
208	13.048	61.369	20.655
209	51.818	54.379	25.431
210	34.390	47.806	22.930
211	31.874	5.141	22.996
212	68.500	8.201	29.136
213	37.199	9.874	26.318
214	96.323	10.411	28.904
215	49.990	35.092	26.199
216	92.736	19.289	24.063
218	48.862	78.211	26.486
219	17.951	83.844	28.501
221	76.582	76.262	29.826
222	15.046	77.086	25.248
223	69.629	73.529	27.185
224	93.166	45.272	24.283
225	79.369	68.017	24.734
226	72.464	62.655	26.991
227	101.102	61.065	20.629
228	12.399	59.361	28.063
229	20.803	48.671	26.583
