ITEM: TIMESTEP
31.663672069721386
ITEM: NUMBER OF ATOMS
1487
ITEM: BOX BOUNDS
1.0317460317460316 110.39682539682539
1.0317460317460316 87.28571428571428
2.5 48.0
ITEM: ATOMS id x y z
1	91.668	37.701	33.084
2	71.464	34.802	31.961
3	92.755	30.605	30.026
4	75.688	27.411	31.714
5	54.802	21.018	30.745
6	40.841	15.961	29.472
7	59.005	15.757	34.588
9	20.728	82.276	36.085
10	67.785	81.819	32.317
11	89.585	78.935	29.623
12	99.305	75.261	34.657
13	57.459	61.122	31.023
14	25.877	55.321	30.092
16	4.831	37.319	31.144
17	71.896	39.476	28.557
18	107.184	36.820	34.168
20	79.010	36.903	36.831
21	49.822	40.410	31.349
22	2.377	44.658	28.918
23	88.289	56.143	34.461
24	25.295	71.879	32.108
25	51.547	59.860	31.648
26	84.915	56.828	39.443
27	15.245	47.802	31.754
28	61.135	45.763	31.731
29	109.587	41.198	36.865
30	73.240	31.108	27.886
31	11.304	26.647	35.943
32	20.769	12.772	33.152
33	47.709	18.517	34.464
34	11.097	3.537	34.044
37	103.277	80.964	32.074
38	31.898	81.762	33.027
39	38.557	81.195	34.903
41	37.684	61.291	31.860
42	41.653	56.350	33.913
43	65.422	57.743	32.164
44	27.553	4.944	32.972
45	96.588	14.420	32.465
46	82.791	2.842	29.125
47	62.100	77.923	30.912
48	74.390	83.270	30.497
50	30.547	74.107	29.952
52	34.762	72.623	33.986
53	66.426	70.448	30.431
54	96.936	68.344	29.731
55	1.280	62.304	29.985
56	28.985	60.966	27.836
57	2.875	13.073	28.833
58	21.548	58.829	31.289
59	54.903	44.341	29.474
60	45.219	36.078	30.848
61	47.864	31.780	33.165
63	88.407	20.083	30.663
64	39.490	23.327	30.444
65	14.865	17.572	31.674
66	67.731	17.089	27.125
67	5.801	83.924	28.349
68	73.606	51.630	30.938
69	57.363	79.052	32.473
70	86.474	37.193	32.408
71	69.203	44.404	29.424
72	10.704	74.252	31.618
73	109.293	74.101	30.995
74	44.127	62.470	29.228
75	99.555	29.930	31.221
76	79.326	22.621	32.867
77	52.085	14.778	31.834
78	12.495	12.825	29.013
79	35.171	10.433	30.325
80	53.156	9.554	30.390
81	41.346	40.536	32.963
82	81.142	11.397	31.010
83	102.100	8.251	33.764
84	95.485	3.160	29.921
85	62.127	5.095	27.282
87	87.422	76.987	24.618
88	104.089	71.781	28.274
89	105.422	66.057	31.333
90	70.651	65.648	31.671
91	17.826	51.874	28.955
92	72.680	10.909	31.093
93	76.670	6.977	31.179
94	25.280	9.744	34.631
95	81.919	17.015	33.563
96	48.387	26.007	39.639
97	91.001	23.305	34.066
98	72.261	21.990	34.504
99	69.132	23.546	38.851
100	96.422	20.742	36.021
101	75.405	17.521	37.842
102	38.327	14.358	34.901
103	14.010	11.973	34.328
104	97.886	8.230	37.983
105	108.944	29.833	32.372
106	16.689	5.642	35.616
108	8.445	84.609	33.570
109	79.921	75.078	35.060
110	61.032	72.434	34.562
111	18.150	75.805	30.972
112	34.976	65.697	36.485
113	17.555	56.855	37.132
114	94.860	55.841	30.092
115	89.082	49.939	33.565
116	67.703	8.379	38.031
117	27.399	43.857	34.961
118	80.900	32.302	33.258
119	96.846	34.526	34.572
120	92.914	45.823	31.600
121	8.887	35.299	35.485
122	57.314	28.630	36.478
123	88.432	29.499	35.163
124	28.464	25.751	37.326
125	32.854	24.841	39.404
126	15.677	13.115	39.135
127	44.229	5.343	35.528
129	50.558	35.655	37.478
131	85.751	78.510	36.681
132	66.092	74.531	35.553
133	40.087	71.759	37.131
134	94.545	74.345	32.443
135	6.524	70.962	35.072
136	30.845	62.441	34.011
137	11.386	62.671	34.357
138	50.006	55.142	35.507
139	50.285	47.147	32.616
140	64.199	86.100	35.913
141	37.847	86.176	28.029
142	60.397	34.886	31.010
