ITEM: TIMESTEP
45.902850332571504
ITEM: NUMBER OF ATOMS
1482
ITEM: BOX BOUNDS
1.0317460317460316 110.39682539682539
1.0317460317460316 87.28571428571428
2.5 48.0
ITEM: ATOMS id x y z
1	90.160	39.094	31.861
2	68.714	35.747	30.613
3	95.397	30.593	29.489
4	75.465	26.636	33.094
5	53.099	18.472	33.615
6	40.258	15.758	29.811
7	58.783	14.019	35.042
9	20.338	81.519	35.835
10	67.424	82.749	33.012
11	90.068	78.031	30.793
12	99.101	76.835	34.895
13	58.703	60.971	31.886
14	26.623	56.387	31.066
16	3.075	38.649	30.668
17	70.394	38.821	24.468
18	108.302	35.281	34.028
20	78.434	35.270	36.801
21	50.055	39.419	30.376
22	2.374	46.372	27.030
23	88.411	53.902	35.034
24	26.714	71.867	31.007
25	51.179	59.539	30.888
26	81.873	59.397	39.502
27	15.210	47.640	33.062
28	60.629	46.042	32.048
29	107.808	42.231	35.633
30	72.749	31.958	29.039
31	9.709	28.122	37.493
32	19.883	13.970	32.435
33	47.480	17.486	34.125
34	11.605	2.458	32.958
37	103.052	80.487	29.828
38	33.227	82.819	32.996
39	41.267	81.921	35.304
41	37.052	59.433	32.287
42	41.465	54.042	35.397
43	65.988	58.819	31.708
44	27.737	6.314	32.124
45	95.910	15.544	32.133
46	81.308	4.278	28.572
47	62.461	78.105	30.572
48	74.913	83.168	31.098
50	30.992	74.538	28.601
52	34.386	73.373	33.016
53	64.733	68.895	27.568
54	95.349	69.507	28.937
56	30.454	59.640	24.793
58	19.840	57.999	31.485
59	56.353	46.451	28.166
60	43.036	34.983	27.833
61	46.746	30.104	31.578
63	89.806	19.864	31.074
64	40.479	22.374	30.736
65	14.093	16.637	31.891
66	64.503	18.916	25.067
67	7.433	82.876	28.354
68	73.861	50.774	30.012
69	55.965	77.469	31.749
70	84.827	36.425	32.609
71	66.635	42.304	29.280
72	12.640	74.603	30.833
73	109.405	73.309	31.795
74	45.068	60.242	30.208
75	101.996	29.501	28.508
76	80.081	22.070	34.953
77	52.500	11.589	33.506
78	12.019	11.249	27.897
79	31.683	8.901	29.392
80	52.206	9.476	27.965
81	42.523	39.330	30.494
82	80.012	8.587	31.000
83	100.955	7.204	32.113
84	94.932	2.705	27.047
85	62.716	5.027	27.018
87	87.393	76.515	25.032
88	105.182	69.950	27.833
89	100.452	66.728	30.438
90	69.120	64.246	30.648
91	15.770	52.309	29.081
92	73.258	11.751	32.596
93	75.424	5.774	29.430
94	26.710	12.224	34.474
95	80.646	14.325	34.379
96	47.851	25.559	39.871
97	89.710	25.399	32.682
98	72.075	20.152	34.971
99	67.560	22.698	38.446
100	96.529	19.692	35.066
101	75.411	16.467	37.502
102	35.222	14.954	35.396
103	13.717	11.656	35.586
104	96.456	6.959	40.377
105	108.238	29.746	32.952
106	16.644	5.204	34.830
108	12.537	83.827	33.153
109	79.252	74.095	35.407
110	63.662	70.899	32.125
111	18.874	74.572	31.616
112	36.614	66.847	33.020
113	15.805	56.332	36.271
114	92.881	54.636	29.857
115	87.771	48.393	34.516
116	66.063	8.307	35.888
117	27.751	44.446	36.119
118	80.636	31.835	32.111
119	95.667	34.479	34.696
120	91.777	45.351	32.107
121	10.490	35.272	33.427
122	56.579	27.784	34.409
123	87.774	30.781	35.652
124	28.504	27.479	37.435
125	33.251	25.235	40.122
126	14.250	16.556	39.505
127	46.676	4.810	34.582
129	47.659	34.688	35.591
131	85.202	77.746	37.393
132	68.663	73.752	32.222
133	40.012	72.758	35.362
134	94.486	74.245	32.352
135	6.075	72.587	34.413
136	30.656	60.662	32.670
137	10.645	63.234	31.199
138	50.844	52.925	34.404
139	49.807	45.580	30.581
140	64.169	86.626	36.203
141	37.953	84.365	30.262
142	58.418	32.111	31.044
143	86.541	18.965	35.107
144	48.561	10.000	35.979
145	5.344	6.621	35.896
147	94.572	81.577	33.399
148	86.991	73.027	35.052
149	49.672	73.926	31.598
150	79.118	62.124	33.082
151	43.129	65.862	32.923
152	17.966	66.404	31.332
153	24.590	29.422	30.440
154	54.673	65.516	30.995
155	40.537	49.198	32.999
156	36.433	45.907	29.465
157	32.170	22.208	34.080
158	63.162	28.710	30.163
159	44.081	26.607	35.564
161	12.565	25.681	31.610
162	103.153	19.759	33.967
163	24.531	22.163	33.261
164	87.559	45.752	29.024
166	32.108	34.587	32.259
167	100.198	40.427	30.503
168	100.699	12.248	39.077
169	91.861	10.042	33.850
170	85.891	7.240	33.084
172	102.687	62.266	32.519
173	35.508	47.888	37.136
175	70.632	46.243	37.493
176	21.715	46.696	35.658
177	25.763	39.233	32.013
178	19.293	29.152	37.356
179	88.896	82.925	33.406
